有價證券代號及名稱,國際證券辨識號碼(ISIN,Code),上市日,市場別,產業別,CFICode,備註
上櫃認購(售)權證,上櫃認購(售)權證,上櫃認購(售)權證,上櫃認購(售)權證,上櫃認購(售)權證,上櫃認購(售)權證,上櫃認購(售)權證
700324,合晶永豐2B購01,TW23Z7003247,2023/03/13,上櫃,,RWSCCA,
700325,艾訊永豐2B購01,TW23Z7003254,2023/03/13,上櫃,,RWSCCA,
700326,欣銓永豐2A購01,TW23Z7003262,2023/03/13,上櫃,,RWSCCA,
700327,原相永豐2A購01,TW23Z7003270,2023/03/13,上櫃,,RWSCCA,
700328,普誠永豐2A購01,TW23Z7003288,2023/03/13,上櫃,,RWSCCA,
700329,閎康永豐2B購01,TW23Z7003296,2023/03/13,上櫃,,RWSCCA,
700330,鈺創永豐2A購01,TW23Z7003304,2023/03/13,上櫃,,RWSCCA,
700331,精材永豐2A購01,TW23Z7003312,2023/03/13,上櫃,,RWSCCA,
700332,中探針兆豐2B購01,TW23Z7003320,2023/03/13,上櫃,,RWSCCA,
700333,胡連兆豐2B購01,TW23Z7003338,2023/03/13,上櫃,,RWSCCA,
700334,普誠中信29購01,TW23Z7003346,2023/03/13,上櫃,,RWSCCE,
700335,元太元富33購01,TW23Z7003353,2023/03/13,上櫃,,RWSCCA,
700336,昇佳電元富32購01,TW23Z7003361,2023/03/13,上櫃,,RWSCCA,
700337,家登元富2A購02,TW23Z7003379,2023/03/13,上櫃,,RWSCCA,
700338,閎康元富2C購01,TW23Z7003387,2023/03/13,上櫃,,RWSCCA,
700339,緯軟元富2C購01,TW23Z7003395,2023/03/13,上櫃,,RWSCCA,
700340,台星科統一2C購01,TW23Z7003403,2023/03/13,上櫃,,RWSCCA,
700341,先進光統一35購01,TW23Z7003411,2023/03/13,上櫃,,RWSCCA,
700342,同致統一2B購01,TW23Z7003429,2023/03/13,上櫃,,RWSCCA,
700343,同致統一2C購02,TW23Z7003437,2023/03/13,上櫃,,RWSCCA,
700344,同致統一31購02,TW23Z7003445,2023/03/13,上櫃,,RWSCCA,
700345,亞信統一2C購01,TW23Z7003452,2023/03/13,上櫃,,RWSCCA,
700346,昇佳電統一29購01,TW23Z7003460,2023/03/13,上櫃,,RWSCCA,
700347,欣銓統一31購01,TW23Z7003478,2023/03/13,上櫃,,RWSCCA,
700348,創惟統一33購01,TW23Z7003486,2023/03/13,上櫃,,RWSCCA,
700349,普誠統一32購01,TW23Z7003494,2023/03/13,上櫃,,RWSCCA,
700350,普誠統一33購01,TW23Z7003502,2023/03/13,上櫃,,RWSCCA,
700351,智擎統一32購02,TW23Z7003510,2023/03/13,上櫃,,RWSCCA,
700352,緯軟統一2A購01,TW23Z7003528,2023/03/13,上櫃,,RWSCCA,
700353,緯軟統一2C購01,TW23Z7003536,2023/03/13,上櫃,,RWSCCA,
700354,緯軟統一31購01,TW23Z7003544,2023/03/13,上櫃,,RWSCCA,
700355,緯軟統一31購02,TW23Z7003551,2023/03/13,上櫃,,RWSCCA,
700356,緯軟統一31購03,TW23Z7003569,2023/03/13,上櫃,,RWSCCA,
700357,光頡國票2A購01,TW23Z7003577,2023/03/13,上櫃,,RWSCCA,
700358,先進光國票2B購01,TW23Z7003585,2023/03/13,上櫃,,RWSCCA,
700359,健喬國票2A購01,TW23Z7003593,2023/03/13,上櫃,,RWSCCA,
700360,鈊象國票2A購01,TW23Z7003601,2023/03/13,上櫃,,RWSCCA,
700361,緯軟康和29購01,TW23Z7003619,2023/03/13,上櫃,,RWSCCA,
700362,艾訊群益29購02,TW23Z7003627,2023/03/13,上櫃,,RWSCCA,
700363,系統電群益2A購01,TW23Z7003635,2023/03/13,上櫃,,RWSCCA,
700364,昇佳電群益29購02,TW23Z7003643,2023/03/13,上櫃,,RWSCCA,
700365,雙鴻群益29購01,TW23Z7003650,2023/03/13,上櫃,,RWSCCA,
700366,大田元大29購04,TW23Z7003668,2023/03/13,上櫃,,RWSCCA,
700367,大田元大2B購01,TW23Z7003676,2023/03/13,上櫃,,RWSCCA,
700368,元太元大2A購21,TW23Z7003684,2023/03/13,上櫃,,RWSCCA,
700369,元太元大2B購13,TW23Z7003692,2023/03/13,上櫃,,RWSCCA,
700370,元太元大2C購03,TW23Z7003700,2023/03/13,上櫃,,RWSCCA,
700371,台星科元大29購02,TW23Z7003718,2023/03/13,上櫃,,RWSCCA,
700372,由田元大29購01,TW23Z7003726,2023/03/13,上櫃,,RWSCCA,
700373,立端元大29購04,TW23Z7003734,2023/03/13,上櫃,,RWSCCA,
700374,先進光元大29購02,TW23Z7003742,2023/03/13,上櫃,,RWSCCA,
700375,先進光元大2A購02,TW23Z7003759,2023/03/13,上櫃,,RWSCCA,
700376,先進光元大2B購01,TW23Z7003767,2023/03/13,上櫃,,RWSCCA,
700377,先進光元大2B購02,TW23Z7003775,2023/03/13,上櫃,,RWSCCA,
700378,艾訊元大29購01,TW23Z7003783,2023/03/13,上櫃,,RWSCCA,
700379,艾訊元大2B購01,TW23Z7003791,2023/03/13,上櫃,,RWSCCA,
700380,昇達科元大29購04,TW23Z7003809,2023/03/13,上櫃,,RWSCCA,
700381,欣銓元大29購02,TW23Z7003817,2023/03/13,上櫃,,RWSCCA,
700382,欣銓元大2B購01,TW23Z7003825,2023/03/13,上櫃,,RWSCCA,
700383,泰博元大2A購01,TW23Z7003833,2023/03/13,上櫃,,RWSCCA,
700384,泰博元大2B購02,TW23Z7003841,2023/03/13,上櫃,,RWSCCA,
700385,泰博元大2C購01,TW23Z7003858,2023/03/13,上櫃,,RWSCCA,
700386,創惟元大2A購02,TW23Z7003866,2023/03/13,上櫃,,RWSCCA,
700387,勝品元大29購03,TW23Z7003874,2023/03/13,上櫃,,RWSCCA,
700388,晶焱元大29購03,TW23Z7003882,2023/03/13,上櫃,,RWSCCA,
700389,晶焱元大2B購01,TW23Z7003890,2023/03/13,上櫃,,RWSCCA,
700390,廣明元大29購03,TW23Z7003908,2023/03/13,上櫃,,RWSCCA,
700391,廣積元大2A購03,TW23Z7003916,2023/03/13,上櫃,,RWSCCA,
700392,緯軟元大29購02,TW23Z7003924,2023/03/13,上櫃,,RWSCCA,
700393,緯軟元大2B購01,TW23Z7003932,2023/03/13,上櫃,,RWSCCA,
700394,聯亞元大29購03,TW23Z7003940,2023/03/13,上櫃,,RWSCCA,
700395,中天凱基29購05,TW23Z7003957,2023/03/13,上櫃,,RWSCCA,
700396,中菲行凱基2A購01,TW23Z7003965,2023/03/13,上櫃,,RWSCCA,
700397,元太凱基29購08,TW23Z7003973,2023/03/13,上櫃,,RWSCCA,
700398,台半凱基29購02,TW23Z7003981,2023/03/13,上櫃,,RWSCCA,
700399,安勤凱基2A購02,TW23Z7003999,2023/03/13,上櫃,,RWSCCA,
700400,昇佳電凱基2B購02,TW23Z7004005,2023/03/13,上櫃,,RWSCCA,
700401,欣銓凱基2A購01,TW23Z7004013,2023/03/13,上櫃,,RWSCCA,
700402,美琪瑪凱基2A購01,TW23Z7004021,2023/03/13,上櫃,,RWSCCA,
700403,泰博凱基2B購01,TW23Z7004039,2023/03/13,上櫃,,RWSCCA,
700404,合一富邦2C購01,TW23Z7004047,2023/03/13,上櫃,,RWSCCA,
700405,晶焱富邦2B購01,TW23Z7004054,2023/03/13,上櫃,,RWSCCA,
700406,鈊象富邦2A購02,TW23Z7004062,2023/03/13,上櫃,,RWSCCA,
700407,凡甲中信29購01,TW23Z7004070,2023/03/14,上櫃,,RWSCCE,
700408,宜鼎中信2A購01,TW23Z7004088,2023/03/14,上櫃,,RWSCCE,
700409,元太國泰2B購02,TW23Z7004096,2023/03/14,上櫃,,RWSCCA,
700410,良維國泰2B購01,TW23Z7004104,2023/03/14,上櫃,,RWSCCA,
700411,台燿永豐2B購01,TW23Z7004112,2023/03/14,上櫃,,RWSCCA,
700412,安勤永豐29購01,TW23Z7004120,2023/03/14,上櫃,,RWSCCA,
700413,系統電永豐2B購01,TW23Z7004138,2023/03/14,上櫃,,RWSCCA,
700414,創惟永豐2A購02,TW23Z7004146,2023/03/14,上櫃,,RWSCCA,
700415,萬泰科永豐2B購01,TW23Z7004153,2023/03/14,上櫃,,RWSCCA,
700416,鈺太永豐2A購02,TW23Z7004161,2023/03/14,上櫃,,RWSCCA,
700417,譜瑞永豐2A購01,TW23Z7004179,2023/03/14,上櫃,,RWSCCA,
700418,同致兆豐31購01,TW23Z7004187,2023/03/14,上櫃,,RWSCCA,
700419,緯軟台新29購01,TW23Z7004195,2023/03/14,上櫃,,RWSCCE,
700420,M31凱基29購02,TW23Z7004203,2023/03/14,上櫃,,RWSCCA,
700421,台星科凱基29購01,TW23Z7004211,2023/03/14,上櫃,,RWSCCA,
700422,艾訊凱基29購02,TW23Z7004229,2023/03/14,上櫃,,RWSCCA,
700423,欣銓凱基2B購01,TW23Z7004237,2023/03/14,上櫃,,RWSCCA,
700424,家登凱基2A購01,TW23Z7004245,2023/03/14,上櫃,,RWSCCA,
700425,耕興凱基2C購01,TW23Z7004252,2023/03/14,上櫃,,RWSCCA,
700426,晶呈凱基29購01,TW23Z7004260,2023/03/14,上櫃,,RWSCCA,
700427,港建*凱基29購01,TW23Z7004278,2023/03/14,上櫃,,RWSCCA,
700428,精材凱基29購01,TW23Z7004286,2023/03/14,上櫃,,RWSCCA,
700429,千附國票2A購01,TW23Z7004294,2023/03/14,上櫃,,RWSCCA,
700430,台燿國票2A購01,TW23Z7004302,2023/03/14,上櫃,,RWSCCA,
700431,昇佳電國票2A購04,TW23Z7004310,2023/03/14,上櫃,,RWSCCA,
700432,健喬國票2A購02,TW23Z7004328,2023/03/14,上櫃,,RWSCCA,
700433,精材國票2A購01,TW23Z7004336,2023/03/14,上櫃,,RWSCCA,
700434,岳豐群益29購01,TW23Z7004344,2023/03/14,上櫃,,RWSCCA,
700435,智擎群益2B購03,TW23Z7004351,2023/03/14,上櫃,,RWSCCA,
700436,瑞基群益2A購01,TW23Z7004369,2023/03/14,上櫃,,RWSCCA,
700437,緯軟群益29購02,TW23Z7004377,2023/03/14,上櫃,,RWSCCA,
700438,博智元富2A購01,TW23Z7004385,2023/03/14,上櫃,,RWSCCA,
700439,千附元大29購01,TW23Z7004393,2023/03/14,上櫃,,RWSCCA,
700440,千附元大29購02,TW23Z7004401,2023/03/14,上櫃,,RWSCCA,
700441,台半元大2A購01,TW23Z7004419,2023/03/14,上櫃,,RWSCCA,
700442,台星科元大29購03,TW23Z7004427,2023/03/14,上櫃,,RWSCCA,
700443,立端元大2A購02,TW23Z7004435,2023/03/14,上櫃,,RWSCCA,
700444,安勤元大29購01,TW23Z7004443,2023/03/14,上櫃,,RWSCCA,
700445,宜特元大29購02,TW23Z7004450,2023/03/14,上櫃,,RWSCCA,
700446,宜特元大2B購01,TW23Z7004468,2023/03/14,上櫃,,RWSCCA,
700447,宜鼎元大29購01,TW23Z7004476,2023/03/14,上櫃,,RWSCCA,
700448,昇達科元大29購05,TW23Z7004484,2023/03/14,上櫃,,RWSCCA,
700449,欣銓元大29購03,TW23Z7004492,2023/03/14,上櫃,,RWSCCA,
700450,振曜元大29購02,TW23Z7004500,2023/03/14,上櫃,,RWSCCA,
700451,泰博元大29購02,TW23Z7004518,2023/03/14,上櫃,,RWSCCA,
700452,普誠元大29購01,TW23Z7004526,2023/03/14,上櫃,,RWSCCA,
700453,緯軟元大29購03,TW23Z7004534,2023/03/14,上櫃,,RWSCCA,
700454,元太統一2C購03,TW23Z7004542,2023/03/14,上櫃,,RWSCCA,
700455,台星科統一2A購01,TW23Z7004559,2023/03/14,上櫃,,RWSCCA,
700456,台星科統一31購01,TW23Z7004567,2023/03/14,上櫃,,RWSCCA,
700457,台燿統一2C購01,TW23Z7004575,2023/03/14,上櫃,,RWSCCA,
700458,同致統一33購01,TW23Z7004583,2023/03/14,上櫃,,RWSCCA,
700459,艾訊統一29購01,TW23Z7004591,2023/03/14,上櫃,,RWSCCA,
700460,原相統一31購01,TW23Z7004609,2023/03/14,上櫃,,RWSCCA,
700461,原相統一31購02,TW23Z7004617,2023/03/14,上櫃,,RWSCCA,
700462,家登統一31購02,TW23Z7004625,2023/03/14,上櫃,,RWSCCA,
700463,普誠統一2B購01,TW23Z7004633,2023/03/14,上櫃,,RWSCCA,
700464,普誠統一2B購02,TW23Z7004641,2023/03/14,上櫃,,RWSCCA,
700465,普誠統一2C購01,TW23Z7004658,2023/03/14,上櫃,,RWSCCA,
700466,萬泰科統一32購01,TW23Z7004666,2023/03/14,上櫃,,RWSCCA,
700467,萬泰科統一34購01,TW23Z7004674,2023/03/14,上櫃,,RWSCCA,
700468,緯軟統一31購04,TW23Z7004682,2023/03/14,上櫃,,RWSCCA,
700469,榮剛富邦2B購01,TW23Z7004690,2023/03/14,上櫃,,RWSCCA,
700470,昇佳電永豐29購01,TW23Z7004708,2023/03/15,上櫃,,RWSCCA,
700471,信驊元富2A購02,TW23Z7004716,2023/03/15,上櫃,,RWSCCA,
700472,健喬元富29購02,TW23Z7004724,2023/03/15,上櫃,,RWSCCA,
700473,智擎元富29購01,TW23Z7004732,2023/03/15,上櫃,,RWSCCA,
700474,亨泰光國票2A購01,TW23Z7004740,2023/03/15,上櫃,,RWSCCA,
700475,榮剛國票2A購01,TW23Z7004757,2023/03/15,上櫃,,RWSCCA,
700476,M31元大2A購04,TW23Z7004765,2023/03/15,上櫃,,RWSCCA,
700477,凡甲元大29購01,TW23Z7004773,2023/03/15,上櫃,,RWSCCA,
700478,台半元大29購07,TW23Z7004781,2023/03/15,上櫃,,RWSCCA,
700479,台燿元大29購01,TW23Z7004799,2023/03/15,上櫃,,RWSCCA,
700480,台燿元大29購02,TW23Z7004807,2023/03/15,上櫃,,RWSCCA,
700481,台燿元大2B購01,TW23Z7004815,2023/03/15,上櫃,,RWSCCA,
700482,正德元大29購02,TW23Z7004823,2023/03/15,上櫃,,RWSCCA,
700483,伍豐元大29購01,TW23Z7004831,2023/03/15,上櫃,,RWSCCA,
700484,亞信元大29購02,TW23Z7004849,2023/03/15,上櫃,,RWSCCA,
700485,欣銓元大29購04,TW23Z7004856,2023/03/15,上櫃,,RWSCCA,
700486,信驊元大29購17,TW23Z7004864,2023/03/15,上櫃,,RWSCCA,
700487,信驊元大2A購02,TW23Z7004872,2023/03/15,上櫃,,RWSCCA,
700488,信驊元大2B購04,TW23Z7004880,2023/03/15,上櫃,,RWSCCA,
700489,威剛元大29購02,TW23Z7004898,2023/03/15,上櫃,,RWSCCA,
700490,振曜元大29購03,TW23Z7004906,2023/03/15,上櫃,,RWSCCA,
700491,博智元大29購01,TW23Z7004914,2023/03/15,上櫃,,RWSCCA,
700492,普誠元大29購02,TW23Z7004922,2023/03/15,上櫃,,RWSCCA,
700493,港建*元大29購01,TW23Z7004930,2023/03/15,上櫃,,RWSCCA,
700494,港建*元大29購02,TW23Z7004948,2023/03/15,上櫃,,RWSCCA,
700495,港建*元大2B購01,TW23Z7004955,2023/03/15,上櫃,,RWSCCA,
700496,鈺太元大29購03,TW23Z7004963,2023/03/15,上櫃,,RWSCCA,
700497,聚和元大29購01,TW23Z7004971,2023/03/15,上櫃,,RWSCCA,
700498,廣積元大29購02,TW23Z7004989,2023/03/15,上櫃,,RWSCCA,
700499,元太中信2A購01,TW23Z7004997,2023/03/15,上櫃,,RWSCCE,
700500,宜鼎中信2B購01,TW23Z7005002,2023/03/15,上櫃,,RWSCCE,
700501,鈺太中信2A購01,TW23Z7005010,2023/03/15,上櫃,,RWSCCE,
700502,智擎國泰2B購01,TW23Z7005028,2023/03/15,上櫃,,RWSCCA,
700503,元債20群益2B購01,TW23Z7005036,2023/03/15,上櫃,,RWBCCA,
700504,六角群益29購01,TW23Z7005044,2023/03/15,上櫃,,RWSCCA,
700505,杰力群益29購01,TW23Z7005051,2023/03/15,上櫃,,RWSCCA,
700506,原相群益29購01,TW23Z7005069,2023/03/15,上櫃,,RWSCCA,
700507,華景電群益2A購01,TW23Z7005077,2023/03/15,上櫃,,RWSCCA,
700508,聖暉*群益2B購01,TW23Z7005085,2023/03/15,上櫃,,RWSCCA,
700509,譜瑞群益29購02,TW23Z7005093,2023/03/15,上櫃,,RWSCCA,
700510,千附康和29購01,TW23Z7005101,2023/03/15,上櫃,,RWSCCA,
700511,千附精康和29購01,TW23Z7005119,2023/03/15,上櫃,,RWSCCA,
700512,大田康和29購01,TW23Z7005127,2023/03/15,上櫃,,RWSCCA,
700513,大宇資統一2B購01,TW23Z7005135,2023/03/15,上櫃,,RWSCCA,
700514,台燿統一32購01,TW23Z7005143,2023/03/15,上櫃,,RWSCCA,
700515,立端統一31購03,TW23Z7005150,2023/03/15,上櫃,,RWSCCA,
700516,安勤統一31購03,TW23Z7005168,2023/03/15,上櫃,,RWSCCA,
700517,系統電統一2A購01,TW23Z7005176,2023/03/15,上櫃,,RWSCCA,
700518,系統電統一31購01,TW23Z7005184,2023/03/15,上櫃,,RWSCCA,
700519,系統電統一31購02,TW23Z7005192,2023/03/15,上櫃,,RWSCCA,
700520,宜特統一31購02,TW23Z7005200,2023/03/15,上櫃,,RWSCCA,
700521,昇達科統一31購02,TW23Z7005218,2023/03/15,上櫃,,RWSCCA,
700522,信驊統一29購03,TW23Z7005226,2023/03/15,上櫃,,RWSCCA,
700523,家登統一31購03,TW23Z7005234,2023/03/15,上櫃,,RWSCCA,
700524,智擎統一32購03,TW23Z7005242,2023/03/15,上櫃,,RWSCCA,
700525,譜瑞統一2C購01,TW23Z7005259,2023/03/15,上櫃,,RWSCCA,
700526,台半富邦31購01,TW23Z7005267,2023/03/15,上櫃,,RWSCCA,
700527,合一麥證33購01,TW23Z7005275,2023/03/15,上櫃,,RWSCCE,
700528,91APP*凱基2B購01,TW23Z7005283,2023/03/15,上櫃,,RWSCCA,
700529,元太凱基2A購07,TW23Z7005291,2023/03/15,上櫃,,RWSCCA,
700530,元太凱基2A購08,TW23Z7005309,2023/03/15,上櫃,,RWSCCA,
700531,天宇凱基29購02,TW23Z7005317,2023/03/15,上櫃,,RWSCCA,
700532,良維凱基31購01,TW23Z7005325,2023/03/15,上櫃,,RWSCCA,
700533,信驊凱基29購04,TW23Z7005333,2023/03/15,上櫃,,RWSCCA,
700534,信驊凱基29購05,TW23Z7005341,2023/03/15,上櫃,,RWSCCA,
700535,信驊凱基2B購02,TW23Z7005358,2023/03/15,上櫃,,RWSCCA,
700536,鈊象凱基2A購04,TW23Z7005366,2023/03/15,上櫃,,RWSCCA,
700537,鈺太凱基29購03,TW23Z7005374,2023/03/15,上櫃,,RWSCCA,
700538,元太元富33購02,TW23Z7005382,2023/03/16,上櫃,,RWSCCA,
700539,天宇群益29購02,TW23Z7005390,2023/03/16,上櫃,,RWSCCA,
700540,亞信群益29購01,TW23Z7005408,2023/03/16,上櫃,,RWSCCA,
700541,昇達科群益29購01,TW23Z7005416,2023/03/16,上櫃,,RWSCCA,
700542,信驊群益29購08,TW23Z7005424,2023/03/16,上櫃,,RWSCCA,
700543,泰博群益29購01,TW23Z7005432,2023/03/16,上櫃,,RWSCCA,
700544,創惟群益29購02,TW23Z7005440,2023/03/16,上櫃,,RWSCCA,
700545,博智群益29購02,TW23Z7005457,2023/03/16,上櫃,,RWSCCA,
700546,中探針永豐2A購01,TW23Z7005465,2023/03/16,上櫃,,RWSCCA,
700547,元太統一29購02,TW23Z7005473,2023/03/16,上櫃,,RWSCCA,
700548,榮剛統一33購01,TW23Z7005481,2023/03/16,上櫃,,RWSCCA,
700549,榮剛康和29購02,TW23Z7005499,2023/03/16,上櫃,,RWSCCA,
700550,中美晶元大29購03,TW23Z7005507,2023/03/16,上櫃,,RWSCCA,
700551,台星科元大29購05,TW23Z7005515,2023/03/16,上櫃,,RWSCCA,
700552,同致元大29購01,TW23Z7005523,2023/03/16,上櫃,,RWSCCA,
700553,同致元大2B購01,TW23Z7005531,2023/03/16,上櫃,,RWSCCA,
700554,信驊元大29購19,TW23Z7005549,2023/03/16,上櫃,,RWSCCA,
700555,信驊元大2B購05,TW23Z7005556,2023/03/16,上櫃,,RWSCCA,
700556,家登元大29購05,TW23Z7005564,2023/03/16,上櫃,,RWSCCA,
700557,頎邦元大29購02,TW23Z7005572,2023/03/16,上櫃,,RWSCCA,
700558,寶雅元大29購02,TW23Z7005580,2023/03/16,上櫃,,RWSCCA,
700559,元太凱基29購10,TW23Z7005598,2023/03/16,上櫃,,RWSCCA,
700560,元太凱基29購11,TW23Z7005606,2023/03/16,上櫃,,RWSCCA,
700561,台燿凱基29購01,TW23Z7005614,2023/03/16,上櫃,,RWSCCA,
700562,正德凱基29購01,TW23Z7005622,2023/03/16,上櫃,,RWSCCA,
700563,信驊凱基29購08,TW23Z7005630,2023/03/16,上櫃,,RWSCCA,
700564,鈊象凱基2A購05,TW23Z7005648,2023/03/16,上櫃,,RWSCCA,
700565,緯軟凱基29購02,TW23Z7005655,2023/03/16,上櫃,,RWSCCA,
700566,譜瑞凱基29購03,TW23Z7005663,2023/03/16,上櫃,,RWSCCA,
700567,大學光永豐2A購01,TW23Z7005671,2023/03/17,上櫃,,RWSCCA,
700568,大樹永豐2B購01,TW23Z7005689,2023/03/17,上櫃,,RWSCCA,
700569,合一永豐2C購01,TW23Z7005697,2023/03/17,上櫃,,RWSCCA,
700570,昇達科永豐2B購01,TW23Z7005705,2023/03/17,上櫃,,RWSCCA,
700571,茂迪永豐2B購01,TW23Z7005713,2023/03/17,上櫃,,RWSCCA,
700572,榮剛永豐2C購01,TW23Z7005721,2023/03/17,上櫃,,RWSCCA,
700573,合一中信31購01,TW23Z7005739,2023/03/17,上櫃,,RWSCCE,
700574,榮剛國泰2B購02,TW23Z7005747,2023/03/17,上櫃,,RWSCCA,
700575,台星科元富2A購01,TW23Z7005754,2023/03/17,上櫃,,RWSCCA,
700576,茂迪元富29購01,TW23Z7005762,2023/03/17,上櫃,,RWSCCA,
700577,榮剛元富29購02,TW23Z7005770,2023/03/17,上櫃,,RWSCCA,
700578,合一國票2A購04,TW23Z7005788,2023/03/17,上櫃,,RWSCCA,
700579,茂迪國票2A購01,TW23Z7005796,2023/03/17,上櫃,,RWSCCA,
700580,博智國票2A購01,TW23Z7005804,2023/03/17,上櫃,,RWSCCA,
700581,元太統一2B購02,TW23Z7005812,2023/03/17,上櫃,,RWSCCA,
700582,創惟統一33購02,TW23Z7005820,2023/03/17,上櫃,,RWSCCA,
700583,榮剛統一2B購04,TW23Z7005838,2023/03/17,上櫃,,RWSCCA,
700584,元太富邦2C購01,TW23Z7005846,2023/03/17,上櫃,,RWSCCA,
700585,穩懋富邦2C購01,TW23Z7005853,2023/03/17,上櫃,,RWSCCA,
700586,M31元大2A購05,TW23Z7005861,2023/03/17,上櫃,,RWSCCA,
700587,立端元大29購05,TW23Z7005879,2023/03/17,上櫃,,RWSCCA,
700588,欣銓元大29購05,TW23Z7005887,2023/03/17,上櫃,,RWSCCA,
700589,信驊元大29購20,TW23Z7005895,2023/03/17,上櫃,,RWSCCA,
700590,茂達元大29購02,TW23Z7005903,2023/03/17,上櫃,,RWSCCA,
700591,創惟元大29購04,TW23Z7005911,2023/03/17,上櫃,,RWSCCA,
700592,大樹凱基29購01,TW23Z7005929,2023/03/17,上櫃,,RWSCCA,
700593,元太凱基2A購09,TW23Z7005937,2023/03/17,上櫃,,RWSCCA,
700594,昇達科凱基29購03,TW23Z7005945,2023/03/17,上櫃,,RWSCCA,
700595,欣銓凱基29購01,TW23Z7005952,2023/03/17,上櫃,,RWSCCA,
700596,茂迪凱基2A購01,TW23Z7005960,2023/03/17,上櫃,,RWSCCA,
700597,家登凱基29購03,TW23Z7005978,2023/03/17,上櫃,,RWSCCA,
700598,昇達科群益29購02,TW23Z7005986,2023/03/17,上櫃,,RWSCCA,
700599,胡連群益29購02,TW23Z7005994,2023/03/17,上櫃,,RWSCCA,
700600,健喬群益29購03,TW23Z7006000,2023/03/17,上櫃,,RWSCCA,
700601,鈊象群益29購03,TW23Z7006018,2023/03/17,上櫃,,RWSCCA,
700602,漢磊群益29購03,TW23Z7006026,2023/03/17,上櫃,,RWSCCA,
700603,精測群益29購03,TW23Z7006034,2023/03/17,上櫃,,RWSCCA,
700604,宜鼎永豐2B購01,TW23Z7006042,2023/03/20,上櫃,,RWSCCA,
700605,耕興永豐29購01,TW23Z7006059,2023/03/20,上櫃,,RWSCCA,
700606,環球晶永豐2A購01,TW23Z7006067,2023/03/20,上櫃,,RWSCCA,
700607,譜瑞永豐2B購01,TW23Z7006075,2023/03/20,上櫃,,RWSCCA,
700608,中菲行元大29購01,TW23Z7006083,2023/03/20,上櫃,,RWSCCA,
700609,榮剛元大29購03,TW23Z7006091,2023/03/20,上櫃,,RWSCCA,
700610,德微元大29購03,TW23Z7006109,2023/03/20,上櫃,,RWSCCA,
700611,譜瑞元大29購05,TW23Z7006117,2023/03/20,上櫃,,RWSCCA,
700612,力旺元富2C購01,TW23Z7006125,2023/03/20,上櫃,,RWSCCA,
700613,中探針元富33購01,TW23Z7006133,2023/03/20,上櫃,,RWSCCA,
700614,宜特元富2A購02,TW23Z7006141,2023/03/20,上櫃,,RWSCCA,
700615,力旺國票2B購01,TW23Z7006158,2023/03/20,上櫃,,RWSCCA,
700616,由田國票2A購02,TW23Z7006166,2023/03/20,上櫃,,RWSCCA,
700617,金益鼎國票2A購01,TW23Z7006174,2023/03/20,上櫃,,RWSCCA,
700618,廣運國票2A購01,TW23Z7006182,2023/03/20,上櫃,,RWSCCA,
700619,元太凱基29購12,TW23Z7006190,2023/03/20,上櫃,,RWSCCA,
700620,光頡凱基2B購01,TW23Z7006208,2023/03/20,上櫃,,RWSCCA,
700621,家登凱基2B購01,TW23Z7006216,2023/03/20,上櫃,,RWSCCA,
700622,精星凱基2A購01,TW23Z7006224,2023/03/20,上櫃,,RWSCCA,
700623,精星凱基2A購02,TW23Z7006232,2023/03/20,上櫃,,RWSCCA,
700624,廣明凱基2A購01,TW23Z7006240,2023/03/20,上櫃,,RWSCCA,
700625,廣明凱基2B購01,TW23Z7006257,2023/03/20,上櫃,,RWSCCA,
700626,鈊象康和2B購01,TW23Z7006265,2023/03/20,上櫃,,RWSCCA,
700627,環球晶富邦2B購01,TW23Z7006273,2023/03/20,上櫃,,RWSCCA,
700628,力旺中信29購01,TW23Z7006281,2023/03/20,上櫃,,RWSCCE,
700629,力旺中信2A購02,TW23Z7006299,2023/03/20,上櫃,,RWSCCE,
700630,力旺中信2B購01,TW23Z7006307,2023/03/20,上櫃,,RWSCCE,
700631,德微中信2B購01,TW23Z7006315,2023/03/20,上櫃,,RWSCCE,
700632,智崴國泰2B購01,TW23Z7006323,2023/03/20,上櫃,,RWSCCA,
700633,中探針群益29購01,TW23Z7006331,2023/03/20,上櫃,,RWSCCA,
700634,元太群益29購04,TW23Z7006349,2023/03/20,上櫃,,RWSCCA,
700635,建達群益29購01,TW23Z7006356,2023/03/20,上櫃,,RWSCCA,
700636,茂迪群益29購02,TW23Z7006364,2023/03/20,上櫃,,RWSCCA,
700637,越峰群益29購02,TW23Z7006372,2023/03/20,上櫃,,RWSCCA,
700638,網家群益29購02,TW23Z7006380,2023/03/20,上櫃,,RWSCCA,
700639,廣運群益29購01,TW23Z7006398,2023/03/20,上櫃,,RWSCCA,
700640,環球晶群益2A購01,TW23Z7006406,2023/03/20,上櫃,,RWSCCA,
700641,譜瑞國泰2B購01,TW23Z7006414,2023/03/21,上櫃,,RWSCCA,
700642,元太第一2C購04,TW23Z7006422,2023/03/21,上櫃,,RWSCCA,
700643,中菲行元大29購02,TW23Z7006430,2023/03/21,上櫃,,RWSCCA,
700644,欣銓元大29購06,TW23Z7006448,2023/03/21,上櫃,,RWSCCA,
700645,信驊元大2A購03,TW23Z7006455,2023/03/21,上櫃,,RWSCCA,
